service_id,date,exception_type
38,20200504,1
38,20200506,1
38,20200507,1
38,20200508,1
38,20200511,1
38,20200513,1
38,20200514,1
38,20200515,1
38,20200518,1
38,20200520,1
38,20200525,1
38,20200527,1
38,20200528,1
38,20200529,1
38,20200601,1
38,20200603,1
38,20200604,1
38,20200605,1
38,20200608,1
39,20200210,1
39,20200211,1
39,20200213,1
39,20200214,1
39,20200224,1
39,20200225,1
39,20200227,1
39,20200228,1
39,20200302,1
39,20200303,1
39,20200305,1
39,20200306,1
39,20200309,1
39,20200310,1
39,20200312,1
39,20200313,1
39,20200316,1
39,20200317,1
39,20200319,1
39,20200320,1
39,20200323,1
39,20200324,1
39,20200326,1
39,20200327,1
39,20200330,1
39,20200331,1
39,20200402,1
39,20200403,1
39,20200414,1
39,20200416,1
39,20200417,1
39,20200420,1
39,20200421,1
39,20200423,1
39,20200424,1
39,20200427,1
39,20200428,1
39,20200504,1
39,20200505,1
39,20200507,1
39,20200508,1
39,20200511,1
39,20200512,1
39,20200514,1
39,20200515,1
39,20200518,1
39,20200519,1
39,20200525,1
39,20200526,1
39,20200528,1
39,20200529,1
39,20200601,1
39,20200602,1
39,20200604,1
39,20200605,1
39,20200608,1
39,20200609,1
40,20200211,1
40,20200214,1
40,20200225,1
40,20200228,1
40,20200303,1
40,20200306,1
40,20200310,1
40,20200313,1
40,20200317,1
40,20200320,1
40,20200324,1
40,20200327,1
40,20200331,1
40,20200403,1
40,20200414,1
40,20200417,1
40,20200421,1
40,20200424,1
40,20200428,1
40,20200505,1
40,20200508,1
40,20200512,1
40,20200515,1
40,20200519,1
40,20200526,1
40,20200529,1
40,20200602,1
40,20200605,1
40,20200609,1
41,20200210,1
41,20200211,1
41,20200224,1
41,20200225,1
41,20200302,1
41,20200303,1
41,20200309,1
41,20200310,1
41,20200316,1
41,20200317,1
41,20200323,1
41,20200324,1
41,20200330,1
41,20200331,1
41,20200414,1
41,20200420,1
41,20200421,1
41,20200427,1
41,20200428,1
41,20200504,1
41,20200505,1
41,20200511,1
41,20200512,1
41,20200518,1
41,20200519,1
41,20200525,1
41,20200526,1
41,20200601,1
41,20200602,1
41,20200608,1
41,20200609,1
42,20200212,1
42,20200213,1
42,20200214,1
42,20200226,1
42,20200227,1
42,20200228,1
42,20200304,1
42,20200305,1
42,20200306,1
42,20200311,1
42,20200312,1
42,20200313,1
42,20200318,1
42,20200319,1
42,20200320,1
42,20200325,1
42,20200326,1
42,20200327,1
42,20200401,1
42,20200402,1
42,20200403,1
42,20200415,1
42,20200416,1
42,20200417,1
42,20200422,1
42,20200423,1
42,20200424,1
42,20200429,1
42,20200506,1
42,20200507,1
42,20200508,1
42,20200513,1
42,20200514,1
42,20200515,1
42,20200520,1
42,20200527,1
42,20200528,1
42,20200529,1
42,20200603,1
42,20200604,1
42,20200605,1
43,20200211,1
43,20200212,1
43,20200213,1
43,20200225,1
43,20200226,1
43,20200227,1
43,20200303,1
43,20200304,1
43,20200305,1
43,20200310,1
43,20200311,1
43,20200312,1
43,20200317,1
43,20200318,1
43,20200319,1
43,20200324,1
43,20200325,1
43,20200326,1
43,20200331,1
43,20200401,1
43,20200402,1
43,20200414,1
43,20200415,1
43,20200416,1
43,20200421,1
43,20200422,1
43,20200423,1
43,20200428,1
43,20200429,1
43,20200505,1
43,20200506,1
43,20200507,1
43,20200512,1
43,20200513,1
43,20200514,1
43,20200519,1
43,20200520,1
43,20200526,1
43,20200527,1
43,20200528,1
43,20200602,1
43,20200603,1
43,20200604,1
43,20200609,1
44,20200210,1
44,20200214,1
44,20200224,1
44,20200228,1
44,20200302,1
44,20200306,1
44,20200309,1
44,20200313,1
44,20200316,1
44,20200320,1
44,20200323,1
44,20200327,1
44,20200330,1
44,20200403,1
44,20200417,1
44,20200420,1
44,20200424,1
44,20200427,1
44,20200504,1
44,20200508,1
44,20200511,1
44,20200515,1
44,20200518,1
44,20200525,1
44,20200529,1
44,20200601,1
44,20200605,1
44,20200608,1
45,20200213,1
45,20200214,1
45,20200227,1
45,20200228,1
45,20200305,1
45,20200306,1
45,20200312,1
45,20200313,1
45,20200319,1
45,20200320,1
45,20200326,1
45,20200327,1
45,20200402,1
45,20200403,1
45,20200416,1
45,20200417,1
45,20200423,1
45,20200424,1
45,20200507,1
45,20200508,1
45,20200514,1
45,20200515,1
45,20200528,1
45,20200529,1
45,20200604,1
45,20200605,1
46,20200211,1
46,20200212,1
46,20200214,1
46,20200225,1
46,20200226,1
46,20200228,1
46,20200303,1
46,20200304,1
46,20200306,1
46,20200310,1
46,20200311,1
46,20200313,1
46,20200317,1
46,20200318,1
46,20200320,1
46,20200324,1
46,20200325,1
46,20200327,1
46,20200331,1
46,20200401,1
46,20200403,1
46,20200414,1
46,20200415,1
46,20200417,1
46,20200421,1
46,20200422,1
46,20200424,1
46,20200428,1
46,20200429,1
46,20200505,1
46,20200506,1
46,20200508,1
46,20200512,1
46,20200513,1
46,20200515,1
46,20200519,1
46,20200520,1
46,20200526,1
46,20200527,1
46,20200529,1
46,20200602,1
46,20200603,1
46,20200605,1
46,20200609,1
47,20200210,1
47,20200211,1
47,20200213,1
47,20200214,1
47,20200217,1
47,20200218,1
47,20200220,1
47,20200221,1
47,20200224,1
47,20200225,1
47,20200227,1
47,20200228,1
47,20200302,1
47,20200303,1
47,20200305,1
47,20200306,1
47,20200309,1
47,20200310,1
47,20200312,1
47,20200313,1
47,20200316,1
47,20200317,1
47,20200319,1
47,20200320,1
47,20200323,1
47,20200324,1
47,20200326,1
47,20200327,1
47,20200330,1
47,20200331,1
47,20200402,1
47,20200403,1
47,20200406,1
47,20200407,1
47,20200409,1
47,20200414,1
47,20200416,1
47,20200417,1
47,20200420,1
47,20200421,1
47,20200423,1
47,20200424,1
47,20200427,1
47,20200428,1
47,20200430,1
47,20200504,1
47,20200505,1
47,20200507,1
47,20200508,1
47,20200511,1
47,20200512,1
47,20200514,1
47,20200515,1
47,20200518,1
47,20200519,1
47,20200522,1
47,20200525,1
47,20200526,1
47,20200528,1
47,20200529,1
47,20200601,1
47,20200602,1
47,20200604,1
47,20200605,1
47,20200608,1
47,20200609,1
47,20200611,1
47,20200612,1
48,20200212,1
48,20200219,1
48,20200226,1
48,20200304,1
48,20200311,1
48,20200318,1
48,20200325,1
48,20200401,1
48,20200408,1
48,20200415,1
48,20200422,1
48,20200429,1
48,20200506,1
48,20200513,1
48,20200520,1
48,20200527,1
48,20200603,1
48,20200610,1
49,20200217,1
49,20200218,1
49,20200220,1
49,20200221,1
49,20200406,1
49,20200407,1
49,20200409,1
49,20200430,1
49,20200522,1
49,20200611,1
49,20200612,1
50,20200219,1
50,20200408,1
50,20200610,1
51,20200409,1
51,20200430,1
51,20200520,1
52,20200214,1
52,20200221,1
52,20200228,1
52,20200306,1
52,20200313,1
52,20200320,1
52,20200327,1
52,20200403,1
52,20200417,1
52,20200424,1
52,20200508,1
52,20200515,1
52,20200522,1
52,20200529,1
52,20200605,1
52,20200612,1
53,20200210,1
53,20200211,1
53,20200212,1
53,20200224,1
53,20200225,1
53,20200226,1
53,20200302,1
53,20200303,1
53,20200304,1
53,20200309,1
53,20200310,1
53,20200311,1
53,20200316,1
53,20200317,1
53,20200318,1
53,20200323,1
53,20200324,1
53,20200325,1
53,20200330,1
53,20200331,1
53,20200401,1
53,20200414,1
53,20200415,1
53,20200420,1
53,20200421,1
53,20200422,1
53,20200427,1
53,20200428,1
53,20200429,1
53,20200504,1
53,20200505,1
53,20200506,1
53,20200511,1
53,20200512,1
53,20200513,1
53,20200518,1
53,20200519,1
53,20200520,1
53,20200525,1
53,20200526,1
53,20200527,1
53,20200601,1
53,20200602,1
53,20200603,1
53,20200608,1
53,20200609,1
54,20200210,1
54,20200211,1
54,20200212,1
54,20200214,1
54,20200224,1
54,20200225,1
54,20200226,1
54,20200228,1
54,20200302,1
54,20200303,1
54,20200304,1
54,20200306,1
54,20200309,1
54,20200310,1
54,20200311,1
54,20200313,1
54,20200316,1
54,20200317,1
54,20200318,1
54,20200320,1
54,20200323,1
54,20200324,1
54,20200325,1
54,20200327,1
54,20200330,1
54,20200331,1
54,20200401,1
54,20200403,1
54,20200414,1
54,20200415,1
54,20200417,1
54,20200420,1
54,20200421,1
54,20200422,1
54,20200424,1
54,20200427,1
54,20200428,1
54,20200429,1
54,20200504,1
54,20200505,1
54,20200506,1
54,20200508,1
54,20200511,1
54,20200512,1
54,20200513,1
54,20200515,1
54,20200518,1
54,20200519,1
54,20200520,1
54,20200525,1
54,20200526,1
54,20200527,1
54,20200529,1
54,20200601,1
54,20200602,1
54,20200603,1
54,20200605,1
54,20200608,1
54,20200609,1
55,20200210,1
55,20200211,1
55,20200213,1
55,20200224,1
55,20200225,1
55,20200227,1
55,20200302,1
55,20200303,1
55,20200305,1
55,20200309,1
55,20200310,1
55,20200312,1
55,20200316,1
55,20200317,1
55,20200319,1
55,20200323,1
55,20200324,1
55,20200326,1
55,20200330,1
55,20200331,1
55,20200402,1
55,20200414,1
55,20200416,1
55,20200420,1
55,20200421,1
55,20200423,1
55,20200427,1
55,20200428,1
55,20200504,1
55,20200505,1
55,20200507,1
55,20200511,1
55,20200512,1
55,20200514,1
55,20200518,1
55,20200519,1
55,20200525,1
55,20200526,1
55,20200528,1
55,20200601,1
55,20200602,1
55,20200604,1
55,20200608,1
55,20200609,1
56,20200212,1
56,20200214,1
56,20200226,1
56,20200228,1
56,20200304,1
56,20200306,1
56,20200311,1
56,20200313,1
56,20200318,1
56,20200320,1
56,20200325,1
56,20200327,1
56,20200401,1
56,20200403,1
56,20200415,1
56,20200417,1
56,20200422,1
56,20200424,1
56,20200429,1
56,20200506,1
56,20200508,1
56,20200513,1
56,20200515,1
56,20200520,1
56,20200527,1
56,20200529,1
56,20200603,1
56,20200605,1
57,20200210,1
57,20200211,1
57,20200212,1
57,20200213,1
57,20200214,1
57,20200217,1
57,20200218,1
57,20200219,1
57,20200220,1
57,20200221,1
57,20200302,1
57,20200303,1
57,20200304,1
57,20200305,1
57,20200306,1
57,20200309,1
57,20200310,1
57,20200311,1
57,20200312,1
57,20200313,1
57,20200316,1
57,20200317,1
57,20200318,1
57,20200319,1
57,20200320,1
57,20200323,1
57,20200324,1
57,20200325,1
57,20200326,1
57,20200327,1
57,20200330,1
57,20200331,1
57,20200401,1
57,20200402,1
57,20200403,1
57,20200406,1
57,20200407,1
57,20200408,1
57,20200409,1
57,20200420,1
57,20200421,1
57,20200422,1
57,20200423,1
57,20200424,1
57,20200427,1
57,20200428,1
57,20200429,1
57,20200430,1
57,20200504,1
57,20200505,1
57,20200506,1
57,20200507,1
57,20200508,1
57,20200511,1
57,20200512,1
57,20200513,1
57,20200514,1
57,20200515,1
57,20200518,1
57,20200519,1
57,20200520,1
57,20200525,1
57,20200526,1
57,20200527,1
57,20200528,1
57,20200529,1
57,20200601,1
57,20200602,1
57,20200603,1
57,20200604,1
57,20200605,1
57,20200608,1
57,20200609,1
57,20200610,1
57,20200611,1
58,20200209,1
58,20200210,1
58,20200211,1
58,20200212,1
58,20200213,1
58,20200214,1
58,20200216,1
58,20200217,1
58,20200218,1
58,20200219,1
58,20200220,1
58,20200221,1
58,20200223,1
58,20200224,1
58,20200225,1
58,20200226,1
58,20200227,1
58,20200228,1
58,20200301,1
58,20200302,1
58,20200303,1
58,20200304,1
58,20200305,1
58,20200306,1
58,20200308,1
58,20200309,1
58,20200310,1
58,20200311,1
58,20200312,1
58,20200313,1
58,20200315,1
58,20200316,1
58,20200317,1
58,20200318,1
58,20200319,1
58,20200320,1
58,20200322,1
58,20200323,1
58,20200324,1
58,20200325,1
58,20200326,1
58,20200327,1
58,20200329,1
58,20200330,1
58,20200331,1
58,20200401,1
58,20200402,1
58,20200403,1
58,20200405,1
58,20200406,1
58,20200407,1
58,20200408,1
58,20200409,1
58,20200410,1
58,20200412,1
58,20200413,1
58,20200414,1
58,20200415,1
58,20200416,1
58,20200417,1
58,20200419,1
58,20200420,1
58,20200421,1
58,20200422,1
58,20200423,1
58,20200424,1
58,20200426,1
58,20200427,1
58,20200428,1
58,20200429,1
58,20200430,1
58,20200501,1
58,20200503,1
58,20200504,1
58,20200505,1
58,20200506,1
58,20200507,1
58,20200508,1
58,20200510,1
58,20200511,1
58,20200512,1
58,20200513,1
58,20200514,1
58,20200515,1
58,20200517,1
58,20200518,1
58,20200519,1
58,20200520,1
58,20200521,1
58,20200522,1
58,20200524,1
58,20200525,1
58,20200526,1
58,20200527,1
58,20200528,1
58,20200529,1
58,20200531,1
58,20200601,1
58,20200602,1
58,20200603,1
58,20200604,1
58,20200605,1
58,20200606,1
58,20200607,1
58,20200608,1
58,20200609,1
58,20200610,1
58,20200611,1
58,20200612,1
58,20200614,1
59,20200224,1
59,20200225,1
59,20200226,1
59,20200227,1
59,20200228,1
59,20200414,1
59,20200415,1
59,20200416,1
59,20200417,1
59,20200522,1
59,20200612,1
60,20200210,1
60,20200211,1
60,20200213,1
60,20200214,1
60,20200217,1
60,20200218,1
60,20200220,1
60,20200221,1
60,20200302,1
60,20200303,1
60,20200305,1
60,20200306,1
60,20200309,1
60,20200310,1
60,20200312,1
60,20200313,1
60,20200316,1
60,20200317,1
60,20200319,1
60,20200320,1
60,20200323,1
60,20200324,1
60,20200326,1
60,20200327,1
60,20200330,1
60,20200331,1
60,20200402,1
60,20200403,1
60,20200406,1
60,20200407,1
60,20200409,1
60,20200420,1
60,20200421,1
60,20200423,1
60,20200424,1
60,20200427,1
60,20200428,1
60,20200430,1
60,20200504,1
60,20200505,1
60,20200507,1
60,20200508,1
60,20200511,1
60,20200512,1
60,20200514,1
60,20200515,1
60,20200518,1
60,20200519,1
60,20200525,1
60,20200526,1
60,20200528,1
60,20200529,1
60,20200601,1
60,20200602,1
60,20200604,1
60,20200605,1
60,20200608,1
60,20200609,1
60,20200611,1
61,20200210,1
61,20200211,1
61,20200212,1
61,20200213,1
61,20200217,1
61,20200218,1
61,20200219,1
61,20200220,1
61,20200302,1
61,20200303,1
61,20200304,1
61,20200305,1
61,20200309,1
61,20200310,1
61,20200311,1
61,20200312,1
61,20200316,1
61,20200317,1
61,20200318,1
61,20200319,1
61,20200323,1
61,20200324,1
61,20200325,1
61,20200326,1
61,20200330,1
61,20200331,1
61,20200401,1
61,20200402,1
61,20200406,1
61,20200407,1
61,20200408,1
61,20200409,1
61,20200420,1
61,20200421,1
61,20200422,1
61,20200423,1
61,20200427,1
61,20200428,1
61,20200429,1
61,20200430,1
61,20200504,1
61,20200505,1
61,20200506,1
61,20200507,1
61,20200511,1
61,20200512,1
61,20200513,1
61,20200514,1
61,20200518,1
61,20200519,1
61,20200520,1
61,20200525,1
61,20200526,1
61,20200527,1
61,20200528,1
61,20200601,1
61,20200602,1
61,20200603,1
61,20200604,1
61,20200608,1
61,20200609,1
61,20200610,1
61,20200611,1
62,20200212,1
62,20200219,1
62,20200304,1
62,20200311,1
62,20200318,1
62,20200325,1
62,20200401,1
62,20200408,1
62,20200422,1
62,20200429,1
62,20200506,1
62,20200513,1
62,20200520,1
62,20200527,1
62,20200603,1
62,20200610,1
63,20200214,1
63,20200221,1
63,20200306,1
63,20200313,1
63,20200320,1
63,20200327,1
63,20200403,1
63,20200424,1
63,20200508,1
63,20200515,1
63,20200529,1
63,20200605,1
64,20200211,1
64,20200212,1
64,20200213,1
64,20200214,1
64,20200225,1
64,20200226,1
64,20200227,1
64,20200228,1
64,20200303,1
64,20200304,1
64,20200305,1
64,20200306,1
64,20200310,1
64,20200311,1
64,20200312,1
64,20200313,1
64,20200317,1
64,20200318,1
64,20200319,1
64,20200320,1
64,20200324,1
64,20200325,1
64,20200326,1
64,20200327,1
64,20200331,1
64,20200401,1
64,20200402,1
64,20200403,1
64,20200414,1
64,20200415,1
64,20200416,1
64,20200417,1
64,20200421,1
64,20200422,1
64,20200423,1
64,20200424,1
64,20200428,1
64,20200429,1
64,20200505,1
64,20200506,1
64,20200507,1
64,20200508,1
64,20200512,1
64,20200513,1
64,20200514,1
64,20200515,1
64,20200519,1
64,20200520,1
64,20200526,1
64,20200527,1
64,20200528,1
64,20200529,1
64,20200602,1
64,20200603,1
64,20200604,1
64,20200605,1
64,20200609,1
65,20200210,1
65,20200211,1
65,20200212,1
65,20200213,1
65,20200217,1
65,20200218,1
65,20200219,1
65,20200220,1
65,20200224,1
65,20200225,1
65,20200226,1
65,20200227,1
65,20200302,1
65,20200303,1
65,20200304,1
65,20200305,1
65,20200309,1
65,20200310,1
65,20200311,1
65,20200312,1
65,20200316,1
65,20200317,1
65,20200318,1
65,20200319,1
65,20200323,1
65,20200324,1
65,20200325,1
65,20200326,1
65,20200330,1
65,20200331,1
65,20200401,1
65,20200402,1
65,20200406,1
65,20200407,1
65,20200408,1
65,20200414,1
65,20200415,1
65,20200416,1
65,20200420,1
65,20200421,1
65,20200422,1
65,20200423,1
65,20200427,1
65,20200428,1
65,20200429,1
65,20200504,1
65,20200505,1
65,20200506,1
65,20200507,1
65,20200511,1
65,20200512,1
65,20200513,1
65,20200514,1
65,20200518,1
65,20200519,1
65,20200525,1
65,20200526,1
65,20200527,1
65,20200528,1
65,20200601,1
65,20200602,1
65,20200603,1
65,20200604,1
65,20200608,1
65,20200609,1
65,20200610,1
65,20200611,1
66,20200214,1
66,20200221,1
66,20200228,1
66,20200306,1
66,20200313,1
66,20200320,1
66,20200327,1
66,20200403,1
66,20200409,1
66,20200410,1
66,20200412,1
66,20200417,1
66,20200424,1
66,20200430,1
66,20200501,1
66,20200508,1
66,20200515,1
66,20200520,1
66,20200522,1
66,20200529,1
66,20200605,1
66,20200606,1
66,20200612,1
67,20200210,1
67,20200211,1
67,20200212,1
67,20200213,1
67,20200214,1
67,20200215,1
67,20200217,1
67,20200218,1
67,20200219,1
67,20200220,1
67,20200221,1
67,20200222,1
67,20200224,1
67,20200225,1
67,20200226,1
67,20200227,1
67,20200228,1
67,20200229,1
67,20200302,1
67,20200303,1
67,20200304,1
67,20200305,1
67,20200306,1
67,20200307,1
67,20200309,1
67,20200310,1
67,20200311,1
67,20200312,1
67,20200313,1
67,20200314,1
67,20200316,1
67,20200317,1
67,20200318,1
67,20200319,1
67,20200320,1
67,20200321,1
67,20200323,1
67,20200324,1
67,20200325,1
67,20200326,1
67,20200327,1
67,20200328,1
67,20200330,1
67,20200331,1
67,20200401,1
67,20200402,1
67,20200403,1
67,20200404,1
67,20200406,1
67,20200407,1
67,20200408,1
67,20200409,1
67,20200411,1
67,20200414,1
67,20200415,1
67,20200416,1
67,20200417,1
67,20200418,1
67,20200420,1
67,20200421,1
67,20200422,1
67,20200423,1
67,20200424,1
67,20200425,1
67,20200427,1
67,20200428,1
67,20200429,1
67,20200430,1
67,20200502,1
67,20200504,1
67,20200505,1
67,20200506,1
67,20200507,1
67,20200508,1
67,20200509,1
67,20200511,1
67,20200512,1
67,20200513,1
67,20200514,1
67,20200515,1
67,20200516,1
67,20200518,1
67,20200519,1
67,20200520,1
67,20200522,1
67,20200523,1
67,20200525,1
67,20200526,1
67,20200527,1
67,20200528,1
67,20200529,1
67,20200530,1
67,20200601,1
67,20200602,1
67,20200603,1
67,20200604,1
67,20200605,1
67,20200608,1
67,20200609,1
67,20200610,1
67,20200611,1
67,20200612,1
67,20200613,1
68,20200211,1
68,20200212,1
68,20200213,1
68,20200214,1
68,20200218,1
68,20200219,1
68,20200220,1
68,20200221,1
68,20200225,1
68,20200226,1
68,20200227,1
68,20200228,1
68,20200303,1
68,20200304,1
68,20200305,1
68,20200306,1
68,20200310,1
68,20200311,1
68,20200312,1
68,20200313,1
68,20200317,1
68,20200318,1
68,20200319,1
68,20200320,1
68,20200324,1
68,20200325,1
68,20200326,1
68,20200327,1
68,20200331,1
68,20200401,1
68,20200402,1
68,20200403,1
68,20200407,1
68,20200408,1
68,20200409,1
68,20200414,1
68,20200415,1
68,20200416,1
68,20200417,1
68,20200421,1
68,20200422,1
68,20200423,1
68,20200424,1
68,20200428,1
68,20200429,1
68,20200430,1
68,20200505,1
68,20200506,1
68,20200507,1
68,20200508,1
68,20200512,1
68,20200513,1
68,20200514,1
68,20200515,1
68,20200519,1
68,20200520,1
68,20200522,1
68,20200526,1
68,20200527,1
68,20200528,1
68,20200529,1
68,20200602,1
68,20200603,1
68,20200604,1
68,20200605,1
68,20200609,1
68,20200610,1
68,20200611,1
68,20200612,1
68,20200616,1
68,20200617,1
68,20200618,1
69,20200209,1
69,20200210,1
69,20200211,1
69,20200212,1
69,20200213,1
69,20200214,1
69,20200215,1
69,20200216,1
69,20200217,1
69,20200218,1
69,20200219,1
69,20200220,1
69,20200221,1
69,20200222,1
69,20200223,1
69,20200224,1
69,20200225,1
69,20200226,1
69,20200227,1
69,20200228,1
69,20200229,1
69,20200301,1
69,20200302,1
69,20200303,1
69,20200304,1
69,20200305,1
69,20200306,1
69,20200307,1
69,20200308,1
69,20200309,1
69,20200310,1
69,20200311,1
69,20200312,1
69,20200314,1
69,20200315,1
69,20200316,1
69,20200317,1
69,20200318,1
69,20200319,1
69,20200321,1
69,20200322,1
69,20200323,1
69,20200324,1
69,20200325,1
69,20200326,1
69,20200327,1
69,20200328,1
69,20200329,1
69,20200330,1
69,20200331,1
69,20200401,1
69,20200402,1
69,20200403,1
69,20200404,1
69,20200405,1
69,20200406,1
69,20200407,1
69,20200408,1
69,20200409,1
69,20200410,1
69,20200411,1
69,20200412,1
69,20200413,1
69,20200414,1
69,20200415,1
69,20200416,1
69,20200417,1
69,20200418,1
69,20200419,1
69,20200420,1
69,20200421,1
69,20200422,1
69,20200423,1
69,20200424,1
69,20200425,1
69,20200426,1
69,20200427,1
69,20200428,1
69,20200429,1
69,20200430,1
69,20200501,1
69,20200502,1
69,20200503,1
69,20200504,1
69,20200505,1
69,20200506,1
69,20200507,1
69,20200508,1
69,20200509,1
69,20200510,1
69,20200511,1
69,20200512,1
69,20200513,1
69,20200514,1
69,20200515,1
69,20200516,1
69,20200517,1
69,20200518,1
69,20200519,1
69,20200520,1
69,20200521,1
69,20200522,1
69,20200523,1
69,20200524,1
69,20200525,1
69,20200526,1
69,20200527,1
69,20200528,1
69,20200529,1
69,20200530,1
69,20200531,1
69,20200601,1
69,20200602,1
69,20200603,1
69,20200604,1
69,20200605,1
69,20200606,1
69,20200607,1
69,20200608,1
69,20200609,1
69,20200610,1
69,20200611,1
69,20200612,1
69,20200613,1
69,20200614,1
69,20200615,1
69,20200616,1
69,20200617,1
69,20200618,1
70,20200313,1
70,20200320,1
71,20200210,1
71,20200211,1
71,20200213,1
71,20200214,1
71,20200215,1
71,20200217,1
71,20200218,1
71,20200220,1
71,20200221,1
71,20200222,1
71,20200224,1
71,20200225,1
71,20200226,1
71,20200227,1
71,20200228,1
71,20200229,1
71,20200302,1
71,20200303,1
71,20200304,1
71,20200305,1
71,20200306,1
71,20200307,1
71,20200309,1
71,20200310,1
71,20200311,1
71,20200312,1
71,20200313,1
71,20200314,1
71,20200316,1
71,20200317,1
71,20200318,1
71,20200319,1
71,20200320,1
71,20200321,1
71,20200323,1
71,20200324,1
71,20200325,1
71,20200326,1
71,20200327,1
71,20200328,1
71,20200330,1
71,20200331,1
71,20200401,1
71,20200402,1
71,20200403,1
71,20200404,1
71,20200406,1
71,20200407,1
71,20200408,1
71,20200409,1
71,20200411,1
71,20200414,1
71,20200415,1
71,20200416,1
71,20200417,1
71,20200418,1
71,20200420,1
71,20200421,1
71,20200422,1
71,20200423,1
71,20200424,1
71,20200425,1
71,20200427,1
71,20200428,1
71,20200429,1
71,20200430,1
71,20200502,1
71,20200504,1
71,20200505,1
71,20200506,1
71,20200507,1
71,20200508,1
71,20200509,1
71,20200511,1
71,20200512,1
71,20200513,1
71,20200514,1
71,20200515,1
71,20200516,1
71,20200518,1
71,20200519,1
71,20200520,1
71,20200522,1
71,20200523,1
71,20200525,1
71,20200526,1
71,20200527,1
71,20200528,1
71,20200529,1
71,20200530,1
71,20200601,1
71,20200602,1
71,20200603,1
71,20200604,1
71,20200605,1
71,20200608,1
71,20200609,1
71,20200610,1
71,20200611,1
71,20200612,1
71,20200613,1
71,20200615,1
71,20200616,1
71,20200617,1
71,20200618,1
72,20200410,1
72,20200606,1
73,20200209,1
73,20200216,1
73,20200223,1
73,20200301,1
73,20200308,1
73,20200315,1
73,20200322,1
73,20200329,1
73,20200405,1
73,20200412,1
73,20200413,1
73,20200419,1
73,20200426,1
73,20200501,1
73,20200503,1
73,20200510,1
73,20200517,1
73,20200521,1
73,20200524,1
73,20200531,1
73,20200607,1
73,20200614,1
74,20200212,1
74,20200219,1
